datetime,depth,temp,OXY_oxy,CAR_pH,PHS_frp,OGM_top,NIT_nit,NIT_amm,OGM_ton,OGM_doc,SIL_rsi,PHY_tchla,PHY_DCHLA,PHY_CCHLA,PHY_OCHLA,ZOO_CAL,ZOO_CLA,ZOO_COP,ZOO_all
2013-04-29,16,NA,NA,8.4,0.64516129,1.935483871,39.28571429,13.57142857,NA,475,1.071428571,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-29,20,NA,NA,8.4,0.64516129,2.606451613,40,13.57142857,88.75,525,0,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.4250724,46.91668316,NA,NA
2013-05-14,0,NA,NA,8.7,0.322580645,1.935483871,36.42857143,10,NA,541.6666667,6.428571429,NA,NA,NA,NA,229.5242914,142.3992787,NA,NA
2013-05-14,4,NA,NA,8.7,0.64516129,2.258064516,37.14285714,10,NA,516.6666667,6.428571429,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,1.28,0.77,9.55,NA,NA,NA,NA
2013-05-14,8,NA,NA,8.7,NA,NA,NA,NA,NA,558.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,12,NA,NA,8.7,NA,NA,NA,NA,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,1.14,0.69,8.57,NA,NA,NA,NA
2013-05-14,16,NA,NA,8.6,NA,NA,NA,NA,NA,516.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,20,NA,NA,8.6,0.967741935,2.258064516,37.85714286,14.28571429,NA,483.3333333,8.214285714,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-28,0,NA,NA,NA,0.967741935,1.612903226,36.42857143,12.14285714,NA,NA,9.285714286,NA,NA,NA,NA,261.5429731,552.3374708,NA,NA
2013-05-28,4,NA,NA,NA,0.64516129,1.935483871,37.14285714,12.14285714,NA,NA,9.642857143,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-28,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.09,0.89,0.22,NA,NA,NA,NA
2013-05-28,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.08,0.74,0.18,NA,NA,NA,NA
2013-06-10,0,NA,NA,8.3,0.64516129,1.290322581,37.14285714,13.57142857,NA,333.3333333,16.78571429,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.06,0.44,NA,NA,NA,NA
2013-06-10,4,NA,NA,8.3,0.64516129,1.290322581,36.42857143,13.57142857,NA,300,15.35714286,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0,0.11,0.74,NA,NA,NA,NA
2013-06-10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0,0.08,0.52,NA,NA,NA,NA
2013-06-10,8,NA,NA,8.3,0.967741935,1.612903226,36.42857143,13.57142857,NA,391.6666667,15.71428571,0.5,0,0.06,0.44,NA,NA,NA,NA
2013-06-10,10,NA,NA,8.2,1.290322581,2.258064516,35,19.28571429,NA,391.6666667,26.07142857,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,0.16,1.14,NA,NA,NA,NA
2013-06-10,12,NA,NA,8.1,2.258064516,2.903225806,23.57142857,23.57142857,NA,408.3333333,35,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-10,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,0,0.14,1.01,NA,NA,NA,NA
2013-06-10,14,NA,NA,8,2.903225806,3.870967742,33.57142857,30,NA,366.6666667,41.42857143,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0,0.14,0.96,NA,NA,NA,NA
2013-06-10,16,NA,NA,7.9,2.903225806,3.870967742,33.57142857,32.14285714,NA,358.3333333,38.21428571,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0,0.09,0.61,NA,NA,NA,NA
2013-06-10,18,NA,NA,7.8,3.870967742,4.516129032,30.71428571,40,NA,375,43.92857143,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-10,20,NA,NA,7.6,7.096774194,8.387096774,22.14285714,60.71428571,NA,333.3333333,76.07142857,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-10,22,NA,NA,7.6,7.741935484,9.677419355,18.57142857,66.42857143,NA,383.3333333,83.21428571,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-24,0,NA,NA,NA,0,0.967741935,27.85714286,2.142857143,NA,NA,25.71428571,NA,NA,NA,NA,294.0056513,346.1056522,NA,NA
2013-06-24,4,NA,NA,NA,0,1.290322581,28.57142857,2.142857143,NA,NA,18.21428571,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-24,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.15,0,6.3,6.85,NA,NA,NA,NA
2013-06-24,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,0,3.88,4.22,NA,NA,NA,NA
2013-07-08,0,NA,NA,8.9,0,1.290322581,12.85714286,1.428571429,NA,350,42.5,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-08,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3,1.93,14.88,7.49,NA,NA,NA,NA
2013-07-08,4,NA,NA,8.9,0,0.967741935,14.28571429,2.142857143,NA,416.6666667,42.5,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-08,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3,2.01,15.49,7.8,NA,NA,NA,NA
2013-07-08,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,0.3,2.33,1.17,NA,NA,NA,NA
2013-07-08,8,NA,NA,8.7,0,0.64516129,24.28571429,7.857142857,NA,400,46.07142857,3.2,0.25,1.96,0.99,NA,NA,NA,NA
2013-07-08,10,NA,NA,7.8,3.225806452,4.516129032,30,32.85714286,NA,366.6666667,62.85714286,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-08,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7,2.12,16.35,8.23,NA,NA,NA,NA
2013-07-08,12,NA,NA,7.7,5.161290323,6.129032258,30.71428571,37.85714286,NA,341.6666667,77.5,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-08,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.85,0.62,4.81,2.42,NA,NA,NA,NA
2013-07-08,14,NA,NA,7.7,5.483870968,6.774193548,28.57142857,44.28571429,NA,358.3333333,76.07142857,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-08,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,1.09,8.39,4.22,NA,NA,NA,NA
2013-07-08,16,NA,NA,7.6,0,8.387096774,19.28571429,57.14285714,NA,366.6666667,87.14285714,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-08,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,0.54,4.16,2.1,NA,NA,NA,NA
2013-07-08,18,NA,NA,7.6,7.419354839,8.709677419,16.42857143,61.42857143,NA,375,87.5,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-08,20,NA,NA,7.6,7.419354839,9.032258065,12.85714286,61.42857143,NA,358.3333333,88.57142857,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-08,22,NA,NA,7.6,9.677419355,11.29032258,0,83.57142857,NA,350,106.0714286,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-22,0,NA,NA,NA,0,0.967741935,0,0,NA,NA,30.71428571,NA,NA,NA,NA,87.89293349,19.59543287,NA,NA
2013-07-22,4,NA,NA,NA,0,0.967741935,1.428571429,0,NA,NA,32.14285714,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.35,3.27,10.4,9.68,NA,NA,NA,NA
2013-07-22,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,1.85,5.88,5.47,NA,NA,NA,NA
2013-08-05,0,NA,NA,8.7,0,1.048387097,1.428571429,9.285714286,55.64285714,400,30.98214286,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,0.09,5.94,2.07,NA,NA,NA,NA
2013-08-05,4,NA,NA,8.7,0,1.080645161,1.428571429,2.857142857,61.21428571,425,32.05357143,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-05,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.65,0.09,6.35,2.21,NA,NA,NA,NA
2013-08-05,6,NA,NA,8.7,NA,1.677419355,NA,NA,80.64285714,391.6666667,18.82142857,3.1,0.03,2.27,0.79,NA,NA,NA,NA
2013-08-05,8,NA,NA,8.6,0,0.903225806,2.142857143,5.714285714,47.64285714,400,31.48214286,1.2,0.01,0.88,0.31,NA,NA,NA,NA
2013-08-05,10,NA,NA,7.7,0.967741935,1.935483871,25,30,NA,350,63.21428571,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-05,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.1,6.6,2.3,NA,NA,NA,NA
2013-08-05,12,NA,NA,7.6,5.483870968,6.612903226,17.14285714,52.85714286,93.78571429,391.6666667,64.23214286,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.95,0.13,8.77,3.05,NA,NA,NA,NA
2013-08-05,14,NA,NA,7.6,7.419354839,8.387096774,0,75.71428571,NA,383.3333333,95.71428571,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-05,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,0.15,10.2,3.55,NA,NA,NA,NA
2013-08-05,16,NA,NA,7.5,8.709677419,10.14516129,0,90.71428571,119.9285714,408.3333333,103.5714286,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-05,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,0.12,8.51,2.96,NA,NA,NA,NA
2013-08-05,18,NA,NA,7.5,9.677419355,10.96774194,0,102.1428571,NA,408.3333333,113.5714286,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-05,20,NA,NA,7.5,10.32258065,11.33870968,0,130.7142857,128.7142857,416.6666667,114.2857143,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-05,22,NA,NA,7.5,11.61290323,12.7483871,0,131.4285714,145.6428571,408.3333333,129.2857143,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.10893162,21.92572376,NA,NA
2013-08-21,0,NA,NA,NA,0,0.64516129,0,1.428571429,NA,NA,51.42857143,NA,NA,NA,NA,90.24015987,10.51510821,NA,NA
2013-08-21,4,NA,NA,NA,0,0.64516129,0,0,NA,NA,51.42857143,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.15,1.53,1.96,2.66,NA,NA,NA,NA
2013-08-21,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,2.32,2.96,4.02,NA,NA,NA,NA
2013-09-04,0,NA,NA,8.7,0,0.64516129,0,0,NA,491.6666667,58.92857143,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,1.23,4.59,5.98,NA,NA,NA,NA
2013-09-04,4,NA,NA,8.7,0,0.64516129,0,0,NA,525,59.28571429,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-04,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.85,0.71,2.67,3.47,NA,NA,NA,NA
2013-09-04,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,0.5,1.87,2.43,NA,NA,NA,NA
2013-09-04,8,NA,NA,8.7,0,0.64516129,0,0,NA,491.6666667,58.92857143,2.5,0.26,0.97,1.27,NA,NA,NA,NA
2013-09-04,10,NA,NA,7.7,0,0.967741935,0,34.28571429,NA,425,72.85714286,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-04,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1.04,3.89,5.07,NA,NA,NA,NA
2013-09-04,12,NA,NA,7.6,4.193548387,5.483870968,0,67.14285714,NA,425,99.28571429,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-04,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,1.33,4.98,6.49,NA,NA,NA,NA
2013-09-04,14,NA,NA,7.6,7.096774194,8.387096774,0,79.28571429,NA,500,107.5,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-04,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,0.72,2.69,3.5,NA,NA,NA,NA
2013-09-04,16,NA,NA,7.5,9.032258065,10,0,94.28571429,NA,466.6666667,114.6428571,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-04,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,0.7,2.61,3.39,NA,NA,NA,NA
2013-09-04,18,NA,NA,7.5,11.29032258,12.90322581,0,127.8571429,NA,458.3333333,135.3571429,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-04,20,NA,NA,7.4,12.90322581,14.19354839,0,150.7142857,NA,450,148.5714286,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-04,22,NA,NA,7.5,NA,NA,NA,NA,NA,491.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-30,0,NA,NA,8.7,0,0.967741935,0,0,NA,316.6666667,60.71428571,NA,NA,NA,NA,50.67441132,3.321991674,NA,NA
2013-09-30,4,NA,NA,8.7,0,0.967741935,0,0,NA,325,61.42857143,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-30,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,1.73,1.31,2.56,NA,NA,NA,NA
2013-09-30,8,NA,NA,8.6,NA,NA,NA,NA,NA,333.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-30,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,3.91,2.98,5.81,NA,NA,NA,NA
2013-09-30,20,NA,NA,7.5,13.5483871,14.83870968,0,163.5714286,NA,366.6666667,157.8571429,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.4048493,180.8457128,NA,NA
2013-10-29,0,NA,NA,8.1,1.612903226,2.725806452,1.428571429,26.42857143,74.5,366.6666667,30.66071429,NA,NA,NA,NA,276.7549117,4.896177452,NA,NA
2013-10-29,4,NA,NA,8.1,1.612903226,2.85483871,2.142857143,27.14285714,71.82142857,358.3333333,30.19642857,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-29,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.75,9.11,0.05,1.59,NA,NA,NA,NA
2013-10-29,8,NA,NA,8.1,NA,NA,NA,NA,NA,333.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-29,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,11.27,0.07,1.96,NA,NA,NA,NA
2013-10-29,20,NA,NA,8.1,1.612903226,2.661290323,2.142857143,26.42857143,67.14285714,350,28.96428571,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-02,0,NA,NA,8.6,1.612903226,2.580645161,9.285714286,33.57142857,NA,441.6666667,0,NA,NA,NA,NA,337.0308142,14.61537172,NA,NA
2013-12-02,4,NA,NA,8.6,1.935483871,2.580645161,9.285714286,33.57142857,NA,433.3333333,0,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-02,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.95,8.52,0.02,0.41,NA,NA,NA,NA
2013-12-02,8,NA,NA,8.5,NA,NA,NA,NA,NA,441.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-02,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,8.95,0.02,0.43,NA,NA,NA,NA
2013-12-02,20,NA,NA,8.5,1.935483871,2.580645161,9.285714286,34.28571429,NA,425,1.785714286,NA,NA,NA,NA,NA,NA,NA,NA
2014-02-03,0,NA,NA,7.9,NA,2.322580645,NA,NA,77.64285714,400,1.5,NA,NA,NA,NA,NA,NA,NA,NA
2014-02-03,4,NA,NA,7.9,1.612903226,2.258064516,32.14285714,14.28571429,NA,441.6666667,1.428571429,NA,NA,NA,NA,NA,NA,NA,NA
2014-02-03,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,2.93,0.44,9.93,NA,NA,NA,NA
2014-02-03,8,NA,NA,7.8,1.612903226,2.209677419,33.57142857,14.28571429,75.42857143,416.6666667,1.785714286,NA,NA,NA,NA,NA,NA,NA,NA
2014-02-03,12,NA,NA,NA,1.935483871,2.258064516,40.71428571,17.85714286,NA,NA,16.78571429,NA,NA,NA,NA,NA,NA,NA,NA
2014-02-03,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,1.56,0.24,5.3,NA,NA,NA,NA
2014-02-03,16,NA,NA,NA,2.258064516,2.903225806,30.71428571,27.14285714,NA,NA,34.28571429,NA,NA,NA,NA,NA,NA,NA,NA
2014-02-03,20,NA,NA,7.3,4.516129032,5.329032258,60.71428571,57.14285714,143.5,408.3333333,71.25,NA,NA,NA,NA,NA,NA,NA,NA
2014-02-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.59035297,NA,3.612877269,NA
2014-03-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.2767027,16.3742396,103.6572142,473.3081565
2014-04-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.61103254,4.191860383,4.43345945,104.2363524
2014-04-29,0,NA,NA,8.1,1.290322581,2.709677419,57.14285714,7.142857143,107.4285714,350,6.839285714,NA,NA,NA,NA,223.7991339,1.695415554,104.4777964,329.9723458
2014-04-29,4,NA,NA,8,1.290322581,2.903225806,53.57142857,7.142857143,NA,408.3333333,8.214285714,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-29,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.95,5.55,0.18,7.21,NA,NA,NA,NA
2014-04-29,8,NA,NA,8,1.290322581,2.919354839,56.42857143,6.428571429,103,416.6666667,7.053571429,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-29,12,NA,NA,8.1,1.290322581,2.903225806,57.14285714,7.142857143,NA,366.6666667,8.571428571,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-29,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,5.36,0.18,6.96,NA,NA,NA,NA
2014-04-29,16,NA,NA,8,1.290322581,2.580645161,56.42857143,7.142857143,NA,358.3333333,8.928571429,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-29,20,NA,NA,8,0.967741935,2.709677419,55.71428571,7.142857143,112.0714286,416.6666667,7.114285714,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,0,NA,NA,8.2,0.64516129,2.258064516,50.71428571,0,NA,408.3333333,2.5,NA,NA,NA,NA,313.8388416,3.494828443,195.4387923,512.7724624
2014-05-14,4,NA,NA,8.2,0.64516129,2.580645161,50.71428571,0,NA,383.3333333,1.785714286,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,5.29,0.12,28.58,NA,NA,NA,NA
2014-05-14,8,NA,NA,8.2,NA,NA,NA,NA,NA,391.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,12,NA,NA,8,NA,NA,NA,NA,NA,383.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7,4.16,0.1,22.45,NA,NA,NA,NA
2014-05-14,16,NA,NA,7.7,NA,NA,NA,NA,NA,383.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,20,NA,NA,7.6,1.612903226,2.903225806,51.42857143,10,NA,383.3333333,9.285714286,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-28,0,NA,NA,NA,0.322580645,1.935483871,25,4.285714286,NA,NA,NA,NA,NA,NA,NA,987.2111373,147.6627005,322.488749,1457.362587
2014-05-28,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9,0.16,0.51,18.22,NA,NA,NA,NA
2014-05-28,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6,0.14,0.42,15.04,NA,NA,NA,NA
2014-06-09,0,NA,NA,8.4,0.322580645,2.580645161,27.85714286,2.142857143,NA,416.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-09,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,0,18.81,0.69,NA,NA,NA,NA
2014-06-09,4,NA,NA,8.4,0.322580645,1.290322581,28.57142857,3.571428571,NA,416.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-09,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,0,11.96,0.44,NA,NA,NA,NA
2014-06-09,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.48,0.02,NA,NA,NA,NA
2014-06-09,8,NA,NA,8.2,1.290322581,1.935483871,45,15,NA,391.6666667,NA,0.5,0,0.48,0.02,NA,NA,NA,NA
2014-06-09,10,NA,NA,8,1.935483871,2.580645161,46.42857143,17.85714286,NA,375,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-09,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,0,10.42,0.38,NA,NA,NA,NA
2014-06-09,12,NA,NA,8,2.258064516,2.580645161,46.42857143,17.14285714,NA,366.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-09,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,0,7.81,0.29,NA,NA,NA,NA
2014-06-09,14,NA,NA,7.9,2.580645161,3.225806452,45,23.57142857,NA,375,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-09,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0,2.6,0.1,NA,NA,NA,NA
2014-06-09,16,NA,NA,7.8,2.580645161,3.225806452,44.28571429,23.57142857,NA,375,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-09,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0,1.06,0.04,NA,NA,NA,NA
2014-06-09,18,NA,NA,7.8,3.225806452,3.870967742,42.14285714,29.28571429,NA,366.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-09,20,NA,NA,7.7,4.516129032,5.161290323,36.42857143,39.28571429,NA,375,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-09,22,NA,NA,7.6,4.193548387,5.483870968,36.42857143,40.71428571,NA,375,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-23,0,NA,NA,NA,0,0.967741935,13.57142857,1.428571429,NA,NA,NA,NA,NA,NA,NA,353.9770927,60.28534781,16.1770859,430.4395264
2014-06-23,4,NA,NA,NA,0,0.967741935,17.85714286,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.75,0,11.31,0.44,NA,NA,NA,NA
2014-06-23,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,0,9.72,0.38,NA,NA,NA,NA
2014-07-07,0,NA,NA,8.9,0,1.612903226,7.857142857,1.428571429,NA,425,NA,NA,NA,NA,NA,267.722378,46.18088593,34.98926428,348.8925282
2014-07-07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,0,8.79,0.41,NA,NA,NA,NA
2014-07-07,4,NA,NA,8.9,0,1.290322581,7.857142857,1.428571429,NA,391.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-07,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.95,0,21.93,1.02,NA,NA,NA,NA
2014-07-07,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,1.15,0.05,NA,NA,NA,NA
2014-07-07,8,NA,NA,8.3,0.322580645,0.967741935,28.57142857,16.42857143,NA,366.6666667,NA,1,0,0.96,0.04,NA,NA,NA,NA
2014-07-07,10,NA,NA,7.9,1.612903226,2.580645161,48.57142857,17.14285714,NA,350,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-07,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,0,19.88,0.92,NA,NA,NA,NA
2014-07-07,12,NA,NA,7.7,2.903225806,3.870967742,62.85714286,9.285714286,NA,366.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-07,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85,0,11.32,0.53,NA,NA,NA,NA
2014-07-07,14,NA,NA,7.7,4.193548387,5.161290323,59.28571429,17.14285714,NA,375,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-07,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,0,7.45,0.35,NA,NA,NA,NA
2014-07-07,16,NA,NA,7.6,5.483870968,7.096774194,34.28571429,39.28571429,NA,358.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-07,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0,2.39,0.11,NA,NA,NA,NA
2014-07-07,18,NA,NA,7.6,7.096774194,9.032258065,4.285714286,61.42857143,NA,358.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-07,20,NA,NA,7.6,6.774193548,9.677419355,0,69.28571429,NA,341.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-07,22,NA,NA,7.6,8.064516129,10,0,77.85714286,NA,350,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.14400426,12.89375081,4.790866411,99.82862148
2014-07-21,4,NA,NA,NA,0,0.967741935,0,2.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,8.16,2.21,0.13,NA,NA,NA,NA
2014-07-21,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.86,0.23,0.01,NA,NA,NA,NA
2014-07-21,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,7.85,2.13,0.12,NA,NA,NA,NA
2014-08-04,0,NA,NA,8.9,0,0.935483871,0,1.428571429,35.28571429,408.3333333,28.96428571,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0,5.83,6.67,NA,NA,NA,NA
2014-08-04,4,NA,NA,8.8,0,0.951612903,0,0,44.85714286,391.6666667,18.10714286,NA,NA,NA,NA,NA,NA,NA,NA
